,img_path,resize_x,resize_y,mus_1_x,mus_1_y,mus_1_type,mus_1_area,mus_2_x,mus_2_y,mus_2_type,mus_2_area,mus_3_x,mus_3_y,mus_3_type,mus_3_area,mus_1_rmse,mus_2_rmse,mus_3_rmse,mus_4_rmse,rmse_mean,rmse_dev
47,img1439.png,2.0,2.0,222.87220764160156,310.95220947265625,1,7046.759320418586,70.84896850585938,107.0166015625,2,7352.569587934922,129.98782348632812,50.94639587402344,2.0,6730.166515834325,6.717113526666637,18.435652661618157,13.999107435690178,,13.050624541324991,5.916566125298111
48,img1446.png,2.0,2.0,219.81112670898438,312.09912109375,1,7007.250591321435,63.95027542114258,26.52998924255371,2,5115.0045008879,,,,,6.0362074333212945,44.23761898902114,13.923048708113988,,21.398958376818808,20.168140227670104
49,img1469.png,2.0,2.0,147.43572998046875,445.651123046875,1,8598.969034125208,126.23760223388672,201.13504028320312,1,6444.91174410005,521.5069580078125,69.47926330566406,1.0,7188.52445065103,12.254269286794795,11.267394750652485,16.281143046718526,,13.267602361388603,2.6560404616883355
50,img1498.png,2.0,2.0,61.174983978271484,172.40110778808594,1,6227.3542583473645,371.4188232421875,128.59129333496094,1,8472.491158392573,28.129531860351562,65.120849609375,1.0,6689.770801677725,12.315977675245229,13.890702508433321,4.106609680350118,,10.104429954676222,5.2536012036890245
51,img1501.png,2.0,2.0,480.125732421875,329.461669921875,1,7505.48440049321,514.8711547851562,176.2093505859375,1,6983.843615057526,444.35015869140625,86.79598236083984,1.0,7719.543185451582,10.0413219100692,5.768099546479718,21.80767245396565,,12.539031303504856,8.30637640154729
52,img1503.png,2.0,2.0,184.3873748779297,228.30517578125,1,6715.083805770864,90.75999450683594,200.85897827148438,2,7818.39577257958,34.641719818115234,110.61554718017578,2.0,7679.408185383936,10.623496927294227,11.10425530323193,22.202591096896725,,14.643447775807628,6.550821930535359
53,img1576.png,2.0,2.0,355.77569580078125,383.1003112792969,2,7348.953961122968,277.7672119140625,347.0572204589844,2,7119.619859465543,60.19868850708008,57.319305419921875,1.0,6988.871634295486,6.728153296933584,13.075418463897563,13.70508758946032,,11.169553116763822,3.8592285591310596
54,img1587.png,2.0,2.0,337.322998046875,285.9232177734375,1,8632.966147981622,610.5497436523438,255.7288818359375,1,6106.427198329194,507.6799621582031,97.67426300048828,1.0,6790.496989877438,3.2801568395369713,9.315454822400227,10.232757759451829,,7.609456473796342,3.7772328048426687
55,img1617.png,2.0,2.0,337.1546936035156,393.0353088378906,1,7699.745838894278,71.94794464111328,297.1802062988281,1,7230.8940602153125,62.607704162597656,69.708740234375,1.0,6755.989552661882,5.6001217036280195,11.829227836203387,4.888006836896011,,7.439118792242472,3.8185821922875705
56,img1624.png,2.0,2.0,472.482421875,443.5434265136719,2,7117.484392526751,568.0662841796875,408.2535705566406,2,7093.762792032269,77.48405456542969,57.16618347167969,1.0,7549.902492985761,17.4047632438201,16.98887441416474,7.624648611991745,,14.006095423325528,5.530405810975322
